,image_path,perimetric_complexity,pixel_complexity
961,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_58.png,240.796016359012,807.0
962,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_59.png,276.75137716136294,964.0
963,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_6.png,240.03790579654768,803.0
964,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_60.png,254.6016364665088,853.0
965,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_61.png,207.6450130326339,655.0
966,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_62.png,291.88463263660447,978.0
967,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_63.png,271.5836675922446,961.0
968,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_64.png,267.0715937206908,829.0
969,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_65.png,304.50275195328743,1078.0
970,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_66.png,225.2632814368284,715.0
971,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_67.png,225.90920781238952,743.0
972,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_68.png,209.72420356139824,724.0
973,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_69.png,240.8703168584804,804.0
974,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_7.png,235.7149062394065,801.0
