character,pinyin,period,type,complexity,dataset,image_ID,dropdown_label
忾,kai4,Traditional,pictophonetic,343.6157045186793,traditional,49,忾 (kai4)
栗,li4,Traditional,pictosynthetic,351.86673427779994,traditional,14,栗 (li4)
慈,ci2,Traditional,pictophonetic,274.4157296852381,traditional,9,慈 (ci2)
态,tai4,Traditional,pictophonetic,289.5352711747563,traditional,0,态 (tai4)
慌,huang1,Traditional,pictophonetic,290.1619725876018,traditional,26,慌 (huang1)
慎,shen4,Traditional,pictophonetic,324.07613581652794,traditional,40,慎 (shen4)
慕,mu4,Traditional,pictophonetic,288.1043187085804,traditional,10,慕 (mu4)
惨,can3,Traditional,pictophonetic,303.4334176528853,traditional,48,惨 (can3)
惭,can2,Traditional,pictophonetic,372.8785628322677,traditional,12,惭 (can2)
慢,man4,Traditional,pictophonetic,344.6990793965288,traditional,35,慢 (man4)
惯,guan4,Traditional,pictophonetic,358.78648903006064,traditional,0,惯 (guan4)
慧,hui4,Traditional,pictophonetic,286.06200244098574,traditional,9,慧 (hui4)
慨,kai3,Traditional,pictophonetic,367.0741109163186,traditional,1,慨 (kai3)
怂,song3,Traditional,pictophonetic,283.8324554175487,traditional,43,怂 (song3)
虑,lv4,Traditional,pictophonetic,278.6264590276044,traditional,40,虑 (lv4)
慰,wei4,Traditional,pictophonetic,295.8847650438192,traditional,0,慰 (wei4)
庆,qing4,Traditional,pictosynthetic,338.37325741508505,traditional,27,庆 (qing4)
慷,kang1,Traditional,pictophonetic,376.3148567186349,traditional,38,慷 (kang1)
忧,you1,Traditional,pictophonetic,299.4042434277316,traditional,18,忧 (you1)
憋,bie1,Traditional,pictophonetic,337.7883160767819,traditional,46,憋 (bie1)
憎,zeng1,Traditional,pictophonetic,352.48811978404694,traditional,40,憎 (zeng1)
怜,lian2,Traditional,pictophonetic,333.6602233842049,traditional,50,怜 (lian2)
凭,ping2,Traditional,pictosynthetic,277.4352959901811,traditional,10,凭 (ping2)
愤,fen4,Traditional,pictophonetic,310.7560348702909,traditional,15,愤 (fen4)
憨,han1,Traditional,pictophonetic,312.49237140479306,traditional,35,憨 (han1)
悯,min3,Traditional,pictophonetic,420.41595761352806,traditional,8,悯 (min3)
宪,xian4,Traditional,pictophonetic,297.547904980321,traditional,42,宪 (xian4)
忆,yi4,Traditional,pictophonetic,320.5999566513537,traditional,32,忆 (yi4)
憾,han4,Traditional,pictophonetic,349.46784362569946,traditional,25,憾 (han4)
懂,dong3,Traditional,pictophonetic,356.6567251625429,traditional,40,懂 (dong3)
懈,xie4,Traditional,pictophonetic,394.4793142010871,traditional,36,懈 (xie4)
应,ying4,Traditional,other,322.0867799047308,traditional,37,应 (ying4)
惩,cheng2,Traditional,pictophonetic,347.83506398242264,traditional,13,惩 (cheng2)
懵,meng3,Traditional,pictophonetic,386.4570611162164,traditional,41,懵 (meng3)
懒,lan3,Traditional,pictophonetic,438.15483355772494,traditional,13,懒 (lan3)
怀,huai2,Traditional,other,364.6928743852707,traditional,35,怀 (huai2)
悬,xuan2,Traditional,pictophonetic,352.1216193860518,traditional,0,悬 (xuan2)
惧,ju4,Traditional,pictophonetic,416.66069534998326,traditional,32,惧 (ju4)
恋,lian4,Traditional,other,369.9910713920654,traditional,13,恋 (lian4)
戆,gang4,Traditional,pictophonetic,414.9004427821809,traditional,0,戆 (gang4)
戈,ge1,Traditional,pictographic,190.6677548967855,traditional,19,戈 (ge1)
戎,rong2,Traditional,pictosynthetic,245.73896661840345,traditional,19,戎 (rong2)
成,cheng2,Traditional,pictosynthetic,266.1919474859647,traditional,33,成 (cheng2)
我,wo3,Traditional,pictosynthetic,276.3852835892824,traditional,34,我 (wo3)
戒,jie4,Traditional,pictosynthetic,270.48881888093,traditional,39,戒 (jie4)
或,huo4,Traditional,pictosynthetic,265.0285494022554,traditional,36,或 (huo4)
戚,qi1,Traditional,pictophonetic,309.14885725137026,traditional,50,戚 (qi1)
戟,ji3,Traditional,pictosynthetic,331.7910202418627,traditional,26,戟 (ji3)
截,jie2,Traditional,other,362.9099845729213,traditional,49,截 (jie2)
戮,lu4,Traditional,pictophonetic,364.0117158986528,traditional,31,戮 (lu4)
战,zhan4,Traditional,pictophonetic,395.4166317633913,traditional,27,战 (zhan4)
戏,xi4,Traditional,other,367.81625050408746,traditional,45,戏 (xi4)
戳,chuo1,Traditional,pictophonetic,405.9830450629736,traditional,30,戳 (chuo1)
戴,dai4,Traditional,other,368.9291907432015,traditional,50,戴 (dai4)
户,hu4,Traditional,pictographic,165.01044248285294,traditional,32,户 (hu4)
房,fang2,Traditional,pictophonetic,231.83232401261745,traditional,32,房 (fang2)
所,suo3,Traditional,pictophonetic,259.4642500338175,traditional,40,所 (suo3)
扁,bian3,Traditional,pictosynthetic,290.77348772209194,traditional,38,扁 (bian3)
扇,shan4,Traditional,pictosynthetic,270.88768963975446,traditional,39,扇 (shan4)
手,shou3,Traditional,pictographic,164.02346896755748,traditional,35,手 (shou3)
才,cai2,Traditional,pictographic,163.42721389121112,traditional,41,才 (cai2)
扎,zha2,Traditional,other,217.06473900080672,traditional,19,扎 (zha2)
扒,ba1,Traditional,pictophonetic,222.93514661311943,traditional,2,扒 (ba1)
打,da3,Traditional,pictophonetic,218.5161648090929,traditional,49,打 (da3)
扔,reng1,Traditional,pictophonetic,278.4372672982984,traditional,0,扔 (reng1)
扛,kang2,Traditional,pictophonetic,219.86395375307123,traditional,19,扛 (kang2)
扣,kou4,Traditional,pictophonetic,251.3793379861268,traditional,24,扣 (kou4)
扦,qian1,Traditional,pictophonetic,227.7957419201796,traditional,48,扦 (qian1)
扭,niu3,Traditional,pictophonetic,300.18109587055864,traditional,12,扭 (niu3)
扮,ban4,Traditional,pictophonetic,274.83629075251696,traditional,8,扮 (ban4)
扯,che3,Traditional,pictophonetic,249.8303763312569,traditional,48,扯 (che3)
扳,ban1,Traditional,pictophonetic,305.2254429360514,traditional,36,扳 (ban1)
扶,fu2,Traditional,pictophonetic,272.05142095235857,traditional,50,扶 (fu2)
批,pi1,Traditional,pictophonetic,274.4188521751517,traditional,1,批 (pi1)
扼,e4,Traditional,pictophonetic,304.8135791621117,traditional,15,扼 (e4)
找,zhao3,Traditional,pictosynthetic,278.39782103895334,traditional,35,找 (zhao3)
承,cheng2,Traditional,pictosynthetic,260.31863535820673,traditional,41,承 (cheng2)
技,ji4,Traditional,pictophonetic,276.44916437782587,traditional,45,技 (ji4)
抄,chao1,Traditional,pictophonetic,245.50863277547344,traditional,11,抄 (chao1)
把,ba3,Traditional,pictophonetic,285.1919916246798,traditional,44,把 (ba3)
抑,yi4,Traditional,pictosynthetic,278.82107226790123,traditional,40,抑 (yi4)
抓,zhua1,Traditional,pictophonetic,279.17582130292806,traditional,2,抓 (zhua1)
投,tou2,Traditional,pictophonetic,290.02351422354474,traditional,29,投 (tou2)
抖,dou3,Traditional,pictophonetic,226.74816151258824,traditional,35,抖 (dou3)
抗,kang4,Traditional,pictophonetic,264.4953593117857,traditional,6,抗 (kang4)
折,zhe2,Traditional,pictosynthetic,240.9020785525764,traditional,0,折 (zhe2)
披,pi1,Traditional,pictophonetic,333.3112551475737,traditional,32,披 (pi1)
抱,bao4,Traditional,pictophonetic,312.7755998051652,traditional,42,抱 (bao4)
抵,di3,Traditional,pictophonetic,300.4950127876293,traditional,8,抵 (di3)
抹,ma1,Traditional,pictophonetic,272.9190298772468,traditional,35,抹 (ma1)
抻,chen1,Traditional,pictophonetic,270.1284024792049,traditional,13,抻 (chen1)
押,ya1,Traditional,pictophonetic,294.2700338696705,traditional,15,押 (ya1)
抽,chou1,Traditional,pictophonetic,325.1952477684714,traditional,29,抽 (chou1)
抿,min3,Traditional,pictophonetic,326.7265374592514,traditional,46,抿 (min3)
拂,fu2,Traditional,pictophonetic,350.3813206226382,traditional,31,拂 (fu2)
拄,zhu3,Traditional,pictophonetic,258.8165250580473,traditional,12,拄 (zhu3)
拆,chai1,Traditional,pictophonetic,264.38962434069504,traditional,34,拆 (chai1)
拇,mu3,Traditional,pictophonetic,343.3373644429662,traditional,28,拇 (mu3)
拈,nian1,Traditional,pictophonetic,276.79075344373365,traditional,6,拈 (nian1)
拉,la1,Traditional,pictophonetic,265.8649834833028,traditional,8,拉 (la1)
抛,pao1,Traditional,pictophonetic,339.4465117334541,traditional,1,抛 (pao1)
拌,ban4,Traditional,pictophonetic,260.4936489159288,traditional,36,拌 (ban4)
拍,pai1,Traditional,pictophonetic,295.9899907323779,traditional,50,拍 (pai1)
拎,lin1,Traditional,pictophonetic,266.0037882368105,traditional,32,拎 (lin1)
拐,guai3,Traditional,pictosynthetic,297.96103188072624,traditional,6,拐 (guai3)
拒,ju4,Traditional,pictophonetic,285.1228987293922,traditional,50,拒 (ju4)
拓,tuo4,Traditional,pictophonetic,298.0206084962934,traditional,9,拓 (tuo4)
拔,ba2,Traditional,pictophonetic,307.9257029473844,traditional,17,拔 (ba2)
拖,tuo1,Traditional,other,312.08399649969647,traditional,28,拖 (tuo1)
拗,niu4,Traditional,pictophonetic,349.967880298809,traditional,36,拗 (niu4)
拘,ju1,Traditional,pictophonetic,301.8031145840436,traditional,17,拘 (ju1)
拙,zhuo1,Traditional,pictophonetic,308.6212935607402,traditional,36,拙 (zhuo1)
招,zhao1,Traditional,pictophonetic,299.1892374640613,traditional,19,招 (zhao1)
拜,bai4,Traditional,pictosynthetic,282.7207079040509,traditional,27,拜 (bai4)
括,kuo4,Traditional,pictophonetic,290.9494167616231,traditional,36,括 (kuo4)
拮,jie2,Traditional,pictophonetic,288.16922546637284,traditional,50,拮 (jie2)
拱,gong3,Traditional,pictophonetic,297.2847527556178,traditional,20,拱 (gong3)
拳,quan2,Traditional,other,259.3732619065552,traditional,40,拳 (quan2)
拴,shuan1,Traditional,pictophonetic,293.20073510232646,traditional,13,拴 (shuan1)
拷,kao3,Traditional,pictophonetic,315.7023409143204,traditional,11,拷 (kao3)
拼,pin1,Traditional,pictophonetic,280.5509169335579,traditional,42,拼 (pin1)
拽,zhuai4,Traditional,pictophonetic,342.6063742335216,traditional,15,拽 (zhuai4)
拾,shi2,Traditional,pictophonetic,308.3985156840873,traditional,49,拾 (shi2)
拿,na2,Traditional,pictosynthetic,236.33438415094653,traditional,19,拿 (na2)
持,chi2,Traditional,pictophonetic,263.27668775358234,traditional,19,持 (chi2)
指,zhi3,Traditional,pictophonetic,308.34123799310385,traditional,12,指 (zhi3)
按,an4,Traditional,pictophonetic,315.914689075996,traditional,26,按 (an4)
挎,kua4,Traditional,pictophonetic,294.58652833120806,traditional,15,挎 (kua4)
挑,tiao3,Traditional,pictophonetic,301.378398856298,traditional,15,挑 (tiao3)
挖,wa1,Traditional,pictophonetic,310.84780595005026,traditional,38,挖 (wa1)
挨,ai1,Traditional,pictophonetic,292.8296978074999,traditional,50,挨 (ai1)
挪,nuo2,Traditional,pictophonetic,366.2887128765538,traditional,26,挪 (nuo2)
挫,cuo4,Traditional,pictophonetic,312.02393408843284,traditional,31,挫 (cuo4)
振,zhen4,Traditional,pictophonetic,328.4065485578547,traditional,39,振 (zhen4)
挺,ting3,Traditional,pictophonetic,319.36883156220705,traditional,13,挺 (ting3)
挽,wan3,Traditional,pictophonetic,328.01103960213106,traditional,25,挽 (wan3)
挟,xie2,Traditional,pictophonetic,316.59339170164816,traditional,41,挟 (xie2)
捂,wu3,Traditional,pictophonetic,322.8754782917281,traditional,32,捂 (wu3)
捅,tong3,Traditional,pictophonetic,345.46237135172333,traditional,10,捅 (tong3)
捆,kun3,Traditional,pictophonetic,395.5199279512465,traditional,41,捆 (kun3)
捉,zhuo1,Traditional,pictophonetic,302.7154768469746,traditional,43,捉 (zhuo1)
捋,luo1,Traditional,pictophonetic,270.93120758053243,traditional,38,捋 (luo1)
捍,han4,Traditional,pictophonetic,300.60540972946694,traditional,10,捍 (han4)
捎,shao1,Traditional,pictophonetic,305.1984889208801,traditional,2,捎 (shao1)
捏,nie1,Traditional,pictophonetic,311.3348554358558,traditional,1,捏 (nie1)
捐,juan1,Traditional,pictophonetic,313.04046922754566,traditional,41,捐 (juan1)
捕,bu3,Traditional,pictophonetic,348.22860778810013,traditional,48,捕 (bu3)
捧,peng3,Traditional,pictophonetic,306.1061507204025,traditional,25,捧 (peng3)
捶,chui2,Traditional,pictophonetic,337.5076608957382,traditional,29,捶 (chui2)
捷,jie2,Traditional,pictophonetic,345.23707005593025,traditional,11,捷 (jie2)
捻,nian3,Traditional,pictophonetic,295.96152608001063,traditional,9,捻 (nian3)
掀,xian1,Traditional,pictophonetic,332.00974504847403,traditional,24,掀 (xian1)
掂,dian1,Traditional,pictophonetic,318.7921711514147,traditional,48,掂 (dian1)
扫,sao3,Traditional,other,341.68385083696427,traditional,25,扫 (sao3)
抡,lun1,Traditional,pictophonetic,358.9397116212987,traditional,37,抡 (lun1)
授,shou4,Traditional,pictophonetic,317.3251332923487,traditional,26,授 (shou4)
掉,diao4,Traditional,pictophonetic,290.59387706562813,traditional,35,掉 (diao4)
掌,zhang3,Traditional,pictophonetic,249.032181515862,traditional,26,掌 (zhang3)
掏,tao1,Traditional,pictophonetic,346.85650245142176,traditional,15,掏 (tao1)
掐,qia1,Traditional,pictophonetic,313.019228835147,traditional,49,掐 (qia1)
排,pai2,Traditional,pictophonetic,308.185447672898,traditional,41,排 (pai2)
掖,ye4,Traditional,pictophonetic,344.5285830399529,traditional,14,掖 (ye4)
掘,jue2,Traditional,pictophonetic,352.9332603212736,traditional,0,掘 (jue2)
挣,zheng4,Traditional,pictophonetic,314.2944755958853,traditional,19,挣 (zheng4)
挂,gua4,Traditional,pictophonetic,309.73774034589104,traditional,24,挂 (gua4)
掟,ding4,Traditional,other,305.72423505349474,traditional,14,掟 (ding4)
采,cai3,Traditional,pictosynthetic,291.35819178836675,traditional,43,采 (cai3)
探,tan4,Traditional,pictophonetic,332.0081825456152,traditional,31,探 (tan4)
掣,che4,Traditional,pictophonetic,275.89128627179696,traditional,47,掣 (che4)
接,jie1,Traditional,pictophonetic,308.0721453515574,traditional,26,接 (jie1)
控,kong4,Traditional,pictophonetic,300.16017115256585,traditional,41,控 (kong4)
推,tui1,Traditional,pictophonetic,341.86696812151126,traditional,36,推 (tui1)
掩,yan3,Traditional,pictophonetic,349.7951221500784,traditional,41,掩 (yan3)
措,cuo4,Traditional,pictophonetic,345.2561564965108,traditional,35,措 (cuo4)
掬,ju1,Traditional,pictophonetic,364.7881661983623,traditional,28,掬 (ju1)
掰,bai1,Traditional,pictosynthetic,354.05415236031007,traditional,42,掰 (bai1)
掾,yuan4,Traditional,pictophonetic,346.979432076053,traditional,0,掾 (yuan4)
拣,jian3,Traditional,other,347.4313961301224,traditional,31,拣 (jian3)
揉,rou2,Traditional,pictophonetic,327.68295675145845,traditional,28,揉 (rou2)
揍,zou4,Traditional,pictophonetic,334.8104694009827,traditional,32,揍 (zou4)
描,miao2,Traditional,pictophonetic,344.30522101491187,traditional,10,描 (miao2)
提,ti2,Traditional,pictophonetic,334.7058118367579,traditional,34,提 (ti2)
插,cha1,Traditional,pictophonetic,350.20875897772453,traditional,8,插 (cha1)
扬,yang2,Traditional,other,358.2522669136084,traditional,45,扬 (yang2)
换,huan4,Traditional,pictophonetic,345.8872243279821,traditional,47,换 (huan4)
握,wo4,Traditional,pictophonetic,355.67148554092915,traditional,11,握 (wo4)
揣,chuai4,Traditional,pictosynthetic,318.726201695238,traditional,34,揣 (chuai4)
揪,jiu1,Traditional,pictophonetic,333.5772417890927,traditional,38,揪 (jiu1)
揭,jie1,Traditional,pictophonetic,355.3916232968285,traditional,2,揭 (jie1)
挥,hui1,Traditional,pictophonetic,358.519381546302,traditional,50,挥 (hui1)
援,yuan2,Traditional,pictophonetic,309.32138514169645,traditional,15,援 (yuan2)
损,sun3,Traditional,pictophonetic,319.5203566998147,traditional,26,损 (sun3)
搏,bo2,Traditional,pictophonetic,317.2186843743945,traditional,36,搏 (bo2)
搓,cuo1,Traditional,pictophonetic,316.95606020034234,traditional,49,搓 (cuo1)
搔,sao1,Traditional,pictophonetic,354.4746650289241,traditional,45,搔 (sao1)
摇,yao2,Traditional,pictophonetic,322.6656015331186,traditional,44,摇 (yao2)
捣,dao3,Traditional,pictophonetic,340.6188689385998,traditional,47,捣 (dao3)
搜,sou1,Traditional,pictophonetic,347.2723439604273,traditional,43,搜 (sou1)
搞,gao3,Traditional,pictophonetic,330.2509565473981,traditional,31,搞 (gao3)
搧,shan1,Traditional,pictophonetic,358.6048884732727,traditional,19,搧 (shan1)
搬,ban1,Traditional,pictophonetic,388.396272175581,traditional,44,搬 (ban1)
搭,da1,Traditional,pictophonetic,332.2738450397563,traditional,37,搭 (da1)
揾,wen4,Traditional,pictophonetic,376.7493013386924,traditional,15,揾 (wen4)
抢,qiang3,Traditional,pictophonetic,347.5907561902238,traditional,49,抢 (qiang3)
搽,cha2,Traditional,pictophonetic,326.5487703572381,traditional,19,搽 (cha2)
摁,en4,Traditional,pictophonetic,337.0836240442693,traditional,0,摁 (en4)
掴,guo2,Traditional,pictophonetic,444.20850644299486,traditional,37,掴 (guo2)
摒,bing4,Traditional,pictophonetic,350.6579690848494,traditional,14,摒 (bing4)
摔,shuai1,Traditional,pictophonetic,305.5453567900635,traditional,10,摔 (shuai1)
摘,zhai1,Traditional,other,353.3616247148745,traditional,0,摘 (zhai1)
掼,guan4,Traditional,pictophonetic,367.08482859312994,traditional,20,掼 (guan4)
摞,luo4,Traditional,pictophonetic,356.5885784866426,traditional,14,摞 (luo4)
搂,lou3,Traditional,pictophonetic,384.7246954895813,traditional,28,搂 (lou3)
摩,mo2,Traditional,pictophonetic,284.44271047474365,traditional,40,摩 (mo2)
挚,zhi4,Traditional,pictophonetic,284.32061814148284,traditional,19,挚 (zhi4)
抠,kou1,Traditional,pictophonetic,363.4407389675039,traditional,40,抠 (kou1)
摸,mo1,Traditional,pictophonetic,353.93985333238066,traditional,0,摸 (mo1)
掺,chan1,Traditional,pictophonetic,321.60224276331866,traditional,43,掺 (chan1)
撂,liao4,Traditional,pictophonetic,385.205894155824,traditional,47,撂 (liao4)
撅,jue1,Traditional,pictophonetic,396.93722912730505,traditional,30,撅 (jue1)
撇,pie3,Traditional,pictophonetic,382.45293002069934,traditional,0,撇 (pie3)
捞,lao1,Traditional,pictophonetic,369.6663458286572,traditional,0,捞 (lao1)
撑,cheng1,Traditional,pictophonetic,336.2397916498486,traditional,49,撑 (cheng1)
撒,sa3,Traditional,pictophonetic,386.4352087192221,traditional,47,撒 (sa3)
挠,nao2,Traditional,pictophonetic,326.86940989756147,traditional,18,挠 (nao2)
撕,si1,Traditional,pictophonetic,370.23197815035667,traditional,26,撕 (si1)
撞,zhuang4,Traditional,pictophonetic,353.2766911286004,traditional,30,撞 (zhuang4)
掸,dan3,Traditional,pictophonetic,354.18788885233835,traditional,42,掸 (dan3)
撤,che4,Traditional,other,378.03462374137973,traditional,35,撤 (che4)
拨,bo1,Traditional,pictophonetic,400.7207418618279,traditional,42,拨 (bo1)
